, Score,datasetName,instancesPerTs,seed,whichExamples,fractionAdversarialDims,fractionNoiseDims,downsampleBy,forceNumDims,ignorePositions,lengthStep,lengths,maxOverlapFraction,mdlAbandonCriterion,mdlBits,mdlSearchEachTime,onlyReturnPair,requireContainment,saveMotifsDir,seedShiftStep,threshAlgo,_f1_10,_f1_15,_f1_20,_f1_25,_f1_30,_f1_35,_f1_40,_f1_45,_f1_5,_f1_50,_f1_55,_f1_60,_f1_65,_f1_70,_f1_75,_f1_80,_f1_85,_f1_90,_f1_95,_intersectSz,_iou,_numMatches_10,_numMatches_15,_numMatches_20,_numMatches_25,_numMatches_30,_numMatches_35,_numMatches_40,_numMatches_45,_numMatches_5,_numMatches_50,_numMatches_55,_numMatches_60,_numMatches_65,_numMatches_70,_numMatches_75,_numMatches_80,_numMatches_85,_numMatches_90,_numMatches_95,_numReported,_numTrue_10,_numTrue_15,_numTrue_20,_numTrue_25,_numTrue_30,_numTrue_35,_numTrue_40,_numTrue_45,_numTrue_5,_numTrue_50,_numTrue_55,_numTrue_60,_numTrue_65,_numTrue_70,_numTrue_75,_numTrue_80,_numTrue_85,_numTrue_90,_numTrue_95,_prec_10,_prec_15,_prec_20,_prec_25,_prec_30,_prec_35,_prec_40,_prec_45,_prec_5,_prec_50,_prec_55,_prec_60,_prec_65,_prec_70,_prec_75,_prec_80,_prec_85,_prec_90,_prec_95,_rec_10,_rec_15,_rec_20,_rec_25,_rec_30,_rec_35,_rec_40,_rec_45,_rec_5,_rec_50,_rec_55,_rec_60,_rec_65,_rec_70,_rec_75,_rec_80,_rec_85,_rec_90,_rec_95,_reportedFrac,_reportedSize,_std_f1_10,_std_f1_15,_std_f1_20,_std_f1_25,_std_f1_30,_std_f1_35,_std_f1_40,_std_f1_45,_std_f1_5,_std_f1_50,_std_f1_55,_std_f1_60,_std_f1_65,_std_f1_70,_std_f1_75,_std_f1_80,_std_f1_85,_std_f1_90,_std_f1_95,_std_iou,_std_prec_10,_std_prec_15,_std_prec_20,_std_prec_25,_std_prec_30,_std_prec_35,_std_prec_40,_std_prec_45,_std_prec_5,_std_prec_50,_std_prec_55,_std_prec_60,_std_prec_65,_std_prec_70,_std_prec_75,_std_prec_80,_std_prec_85,_std_prec_90,_std_prec_95,_std_rec_10,_std_rec_15,_std_rec_20,_std_rec_25,_std_rec_30,_std_rec_35,_std_rec_40,_std_rec_45,_std_rec_5,_std_rec_50,_std_rec_55,_std_rec_60,_std_rec_65,_std_rec_70,_std_rec_75,_std_rec_80,_std_rec_85,_std_rec_90,_std_rec_95,_truthFrac,_truthSize,_unionSz,time
0,0.13970341542,tidigits_grouped_mfccs,5,123,,0.0,0.0,2,,False,5,"[0.0625, 0.125]",0.25,allNegative,6,True,False,False,figs/unofficial/tidigits/mdl,0.0,mdl,0.876065221767,0.860229483997,0.826679192109,0.778903576461,0.68912299537,0.545527746091,0.383144333356,0.233107428035,0.88304368248,0.13970341542,0.0681741931155,0.0340870965577,0.0190565657921,0.00832047238811,0.00416023619405,0.0016104140106,0.000536804670201,0.0,0.0,184474.0,0.300995300875,6528,6410,6160,5804,5135,4065,2855,1737,6580,1041,508,254,142,62,31,12,4,0,0,6812,8091,8091,8091,8091,8091,8091,8091,8091,8091,8091,8091,8091,8091,8091,8091,8091,8091,8091,8091,0.958308866706,0.940986494422,0.904286553142,0.852025836759,0.753816793893,0.596741045214,0.419113329419,0.254991192014,0.965942454492,0.15281855549,0.0745742806812,0.0372871403406,0.0208455666471,0.00910158543746,0.00455079271873,0.00176159718144,0.000587199060482,0.0,0.0,0.806822395254,0.792238289457,0.761339760227,0.717340254604,0.634655790384,0.50241008528,0.352861203807,0.21468298109,0.813249289334,0.128661475714,0.0627858113954,0.0313929056977,0.0175503646026,0.00766283524904,0.00383141762452,0.00148312940304,0.00049437646768,0.0,0.0,0.830515036917,222120.0,0.179718591764,0.196426139974,0.222959867563,0.24512916488,0.268895783293,0.282652686197,0.261897432646,0.226770065329,0.168632464214,0.184004575237,0.130162668598,0.0903116741754,0.0664423917431,0.0450458003151,0.0289912733083,0.0163409624327,0.00983980648727,0.0,0.0,0.106578467905,0.116588005439,0.150129936697,0.199443064655,0.237082098902,0.279858021207,0.312419074567,0.304045465435,0.264125787129,0.0911486101826,0.216219393525,0.152150496401,0.103177465077,0.077772450602,0.0519398150376,0.0335370171376,0.016255861857,0.00941682004505,0.0,0.0,0.241162805047,0.250704933235,0.265654136178,0.277963975818,0.28832538427,0.287300332461,0.25589276103,0.217623481735,0.234869180017,0.174432530435,0.123229677048,0.0861200112213,0.0625204247982,0.0423525392587,0.0269316729232,0.0165837592578,0.0103483214956,0.0,0.0,0.320693839377,575234.0,612880.0,33032.051863
