, Score,datasetName,instancesPerTs,seed,whichExamples,fractionAdversarialDims,fractionNoiseDims,downsampleBy,forceNumDims,ignorePositions,lengthStep,lengths,maxOverlapFraction,onlyReturnPair,requireContainment,saveMotifsDir,seedShiftStep,threshAlgo,_f1_10,_f1_15,_f1_20,_f1_25,_f1_30,_f1_35,_f1_40,_f1_45,_f1_5,_f1_50,_f1_55,_f1_60,_f1_65,_f1_70,_f1_75,_f1_80,_f1_85,_f1_90,_f1_95,_intersectSz,_iou,_numMatches_10,_numMatches_15,_numMatches_20,_numMatches_25,_numMatches_30,_numMatches_35,_numMatches_40,_numMatches_45,_numMatches_5,_numMatches_50,_numMatches_55,_numMatches_60,_numMatches_65,_numMatches_70,_numMatches_75,_numMatches_80,_numMatches_85,_numMatches_90,_numMatches_95,_numReported,_numTrue_10,_numTrue_15,_numTrue_20,_numTrue_25,_numTrue_30,_numTrue_35,_numTrue_40,_numTrue_45,_numTrue_5,_numTrue_50,_numTrue_55,_numTrue_60,_numTrue_65,_numTrue_70,_numTrue_75,_numTrue_80,_numTrue_85,_numTrue_90,_numTrue_95,_prec_10,_prec_15,_prec_20,_prec_25,_prec_30,_prec_35,_prec_40,_prec_45,_prec_5,_prec_50,_prec_55,_prec_60,_prec_65,_prec_70,_prec_75,_prec_80,_prec_85,_prec_90,_prec_95,_rec_10,_rec_15,_rec_20,_rec_25,_rec_30,_rec_35,_rec_40,_rec_45,_rec_5,_rec_50,_rec_55,_rec_60,_rec_65,_rec_70,_rec_75,_rec_80,_rec_85,_rec_90,_rec_95,_reportedFrac,_reportedSize,_std_f1_10,_std_f1_15,_std_f1_20,_std_f1_25,_std_f1_30,_std_f1_35,_std_f1_40,_std_f1_45,_std_f1_5,_std_f1_50,_std_f1_55,_std_f1_60,_std_f1_65,_std_f1_70,_std_f1_75,_std_f1_80,_std_f1_85,_std_f1_90,_std_f1_95,_std_iou,_std_prec_10,_std_prec_15,_std_prec_20,_std_prec_25,_std_prec_30,_std_prec_35,_std_prec_40,_std_prec_45,_std_prec_5,_std_prec_50,_std_prec_55,_std_prec_60,_std_prec_65,_std_prec_70,_std_prec_75,_std_prec_80,_std_prec_85,_std_prec_90,_std_prec_95,_std_rec_10,_std_rec_15,_std_rec_20,_std_rec_25,_std_rec_30,_std_rec_35,_std_rec_40,_std_rec_45,_std_rec_5,_std_rec_50,_std_rec_55,_std_rec_60,_std_rec_65,_std_rec_70,_std_rec_75,_std_rec_80,_std_rec_85,_std_rec_90,_std_rec_95,_truthFrac,_truthSize,_unionSz,time
0,0.173684210526,tidigits_grouped_mfccs,5,123,,0.0,0.0,2,,False,5,"[0.0625, 0.125]",0.25,False,False,figs/unofficial/tidigits/minnen,0.0,minnen,0.73746130031,0.725232198142,0.703560371517,0.669504643963,0.603715170279,0.503715170279,0.384674922601,0.26439628483,0.742569659443,0.173684210526,0.0998452012384,0.0544891640867,0.0291021671827,0.0148606811146,0.00851393188854,0.00371517027864,0.0015479876161,0.00015479876161,0.0,147974.0,0.244106594346,4764,4685,4545,4325,3900,3254,2485,1708,4797,1122,645,352,188,96,55,24,10,1,0,4829,8091,8091,8091,8091,8091,8091,8091,8091,8091,8091,8091,8091,8091,8091,8091,8091,8091,8091,8091,0.986539656244,0.970180161524,0.941188651895,0.895630565334,0.807620625388,0.67384551667,0.51459929592,0.353696417478,0.993373369228,0.232346241458,0.133568026507,0.0728929384966,0.0389314557879,0.0198798923172,0.0113895216401,0.00496997307931,0.00207082211638,0.000207082211638,0.0,0.588802373007,0.57903843777,0.561735261402,0.534544555679,0.482017055988,0.402175256458,0.307131380546,0.211098751699,0.592880978865,0.138672599184,0.0797182054134,0.0435051291559,0.023235693981,0.0118650352243,0.0067976764306,0.00296625880608,0.0012359411692,0.00012359411692,0.0,0.827012284408,178926.0,0.13661769945,0.151732447612,0.170318331466,0.194461223465,0.227098773763,0.25139027093,0.257723512367,0.245020807158,0.129587100208,0.214444998888,0.171465495578,0.129576767522,0.0892132496693,0.0651830230538,0.0468384495187,0.0314774619521,0.0210644423923,0.00624999877777,0.0,0.0776649118471,0.097799965054,0.138229983018,0.18147152743,0.228062813167,0.287762488003,0.33632669849,0.355090050675,0.343644347437,0.0744962921284,0.306015644084,0.244513476939,0.188805104672,0.134040642618,0.101382383032,0.0704674885996,0.0460006644899,0.0296846636305,0.00833333170369,0.0,0.160034576362,0.166831360817,0.175236906954,0.188223806501,0.205140798087,0.215787199829,0.214060519826,0.199442781615,0.156638105952,0.17183872225,0.136736616518,0.102259807014,0.0690959642116,0.0494508966533,0.0362145017065,0.0246939710628,0.0169250916339,0.00499999902222,0.0,0.257241400891,575234.0,606186.0,16020.896427
