, Score,datasetName,instancesPerTs,seed,whichExamples,fractionAdversarialDims,fractionNoiseDims,Lmax,Lmin,detrend,downsampleBy,ignoreFlat,ignorePositions,includeNeighbors,logX,logXblur,requireContainment,saveMotifsDir,saxCardinality,saxWordLen,_f1_10,_f1_15,_f1_20,_f1_25,_f1_30,_f1_35,_f1_40,_f1_45,_f1_5,_f1_50,_f1_55,_f1_60,_f1_65,_f1_70,_f1_75,_f1_80,_f1_85,_f1_90,_f1_95,_intersectSz,_iou,_numMatches_10,_numMatches_15,_numMatches_20,_numMatches_25,_numMatches_30,_numMatches_35,_numMatches_40,_numMatches_45,_numMatches_5,_numMatches_50,_numMatches_55,_numMatches_60,_numMatches_65,_numMatches_70,_numMatches_75,_numMatches_80,_numMatches_85,_numMatches_90,_numMatches_95,_numReported,_numTrue_10,_numTrue_15,_numTrue_20,_numTrue_25,_numTrue_30,_numTrue_35,_numTrue_40,_numTrue_45,_numTrue_5,_numTrue_50,_numTrue_55,_numTrue_60,_numTrue_65,_numTrue_70,_numTrue_75,_numTrue_80,_numTrue_85,_numTrue_90,_numTrue_95,_prec_10,_prec_15,_prec_20,_prec_25,_prec_30,_prec_35,_prec_40,_prec_45,_prec_5,_prec_50,_prec_55,_prec_60,_prec_65,_prec_70,_prec_75,_prec_80,_prec_85,_prec_90,_prec_95,_rec_10,_rec_15,_rec_20,_rec_25,_rec_30,_rec_35,_rec_40,_rec_45,_rec_5,_rec_50,_rec_55,_rec_60,_rec_65,_rec_70,_rec_75,_rec_80,_rec_85,_rec_90,_rec_95,_reportedFrac,_reportedSize,_std_f1_10,_std_f1_15,_std_f1_20,_std_f1_25,_std_f1_30,_std_f1_35,_std_f1_40,_std_f1_45,_std_f1_5,_std_f1_50,_std_f1_55,_std_f1_60,_std_f1_65,_std_f1_70,_std_f1_75,_std_f1_80,_std_f1_85,_std_f1_90,_std_f1_95,_std_iou,_std_prec_10,_std_prec_15,_std_prec_20,_std_prec_25,_std_prec_30,_std_prec_35,_std_prec_40,_std_prec_45,_std_prec_5,_std_prec_50,_std_prec_55,_std_prec_60,_std_prec_65,_std_prec_70,_std_prec_75,_std_prec_80,_std_prec_85,_std_prec_90,_std_prec_95,_std_rec_10,_std_rec_15,_std_rec_20,_std_rec_25,_std_rec_30,_std_rec_35,_std_rec_40,_std_rec_45,_std_rec_5,_std_rec_50,_std_rec_55,_std_rec_60,_std_rec_65,_std_rec_70,_std_rec_75,_std_rec_80,_std_rec_85,_std_rec_90,_std_rec_95,_truthFrac,_truthSize,_unionSz,time
0,0.538901201446,ucr_short,5,123,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49]",0.0,0.0,0.1,0.05,False,2,True,False,True,False,False,False,figs/official/ucr/ff,3,3,0.746529802869,0.722967455966,0.697538784556,0.670943660329,0.642248921031,0.619619736382,0.595824098915,0.56526303511,0.769158987519,0.538901201446,0.505540650881,0.445818266651,0.352735331856,0.308643415374,0.259885687624,0.210428088184,0.0783856293013,0.0268284147906,0.00536568295812,150121.0,0.403655244364,3200,3099,2990,2876,2753,2656,2554,2423,3297,2310,2167,1911,1512,1323,1114,902,336,115,23,3853,4720,4720,4720,4720,4720,4720,4720,4720,4720,4720,4720,4720,4720,4720,4720,4720,4720,4720,4720,0.830521671425,0.804308331171,0.776018686738,0.746431352193,0.714508175448,0.689332987283,0.662860109006,0.628860628082,0.85569685959,0.59953283156,0.562418894368,0.495977160654,0.392421489748,0.34336880353,0.289125356865,0.234103296133,0.0872047754996,0.0298468725668,0.00596937451337,0.677966101695,0.65656779661,0.633474576271,0.609322033898,0.583262711864,0.562711864407,0.541101694915,0.513347457627,0.698516949153,0.489406779661,0.459110169492,0.404872881356,0.320338983051,0.280296610169,0.236016949153,0.191101694915,0.071186440678,0.0243644067797,0.00487288135593,0.654179013422,229480.0,0.292900747385,0.314890457946,0.342200519283,0.360595636028,0.377436553969,0.388552544187,0.396354823482,0.404765309635,0.268422844408,0.408358343207,0.415997569338,0.422728534778,0.415259516558,0.402014103677,0.38236516295,0.355278666425,0.228807378501,0.127910215797,0.0543053438196,0.262603619862,0.301023449531,0.327596578825,0.359472125232,0.38027921847,0.400295481348,0.412885916925,0.42239763583,0.432329614995,0.269872811658,0.436027652059,0.443656413665,0.45204941613,0.442239921654,0.428319676473,0.406640848553,0.374464504894,0.246017839467,0.138333391708,0.0578755729505,0.316264101507,0.333031911201,0.355081459068,0.369834431149,0.38280791147,0.392146766491,0.39777619953,0.404309180172,0.297870129619,0.407001837277,0.413774549354,0.416219854034,0.406839684837,0.392883620352,0.373904365164,0.34885596051,0.221168581654,0.123334749475,0.0522541129044,0.513155241074,292545.0,371904.0,615.017033
