, Score,datasetName,instancesPerTs,seed,whichExamples,fractionAdversarialDims,fractionNoiseDims,Lmax,Lmin,detrend,downsampleBy,ignoreFlat,ignorePositions,includeNeighbors,logX,logXblur,requireContainment,saveMotifsDir,saxCardinality,saxWordLen,_f1_10,_f1_15,_f1_20,_f1_25,_f1_30,_f1_35,_f1_40,_f1_45,_f1_5,_f1_50,_f1_55,_f1_60,_f1_65,_f1_70,_f1_75,_f1_80,_f1_85,_f1_90,_f1_95,_intersectSz,_iou,_numMatches_10,_numMatches_15,_numMatches_20,_numMatches_25,_numMatches_30,_numMatches_35,_numMatches_40,_numMatches_45,_numMatches_5,_numMatches_50,_numMatches_55,_numMatches_60,_numMatches_65,_numMatches_70,_numMatches_75,_numMatches_80,_numMatches_85,_numMatches_90,_numMatches_95,_numReported,_numTrue_10,_numTrue_15,_numTrue_20,_numTrue_25,_numTrue_30,_numTrue_35,_numTrue_40,_numTrue_45,_numTrue_5,_numTrue_50,_numTrue_55,_numTrue_60,_numTrue_65,_numTrue_70,_numTrue_75,_numTrue_80,_numTrue_85,_numTrue_90,_numTrue_95,_prec_10,_prec_15,_prec_20,_prec_25,_prec_30,_prec_35,_prec_40,_prec_45,_prec_5,_prec_50,_prec_55,_prec_60,_prec_65,_prec_70,_prec_75,_prec_80,_prec_85,_prec_90,_prec_95,_rec_10,_rec_15,_rec_20,_rec_25,_rec_30,_rec_35,_rec_40,_rec_45,_rec_5,_rec_50,_rec_55,_rec_60,_rec_65,_rec_70,_rec_75,_rec_80,_rec_85,_rec_90,_rec_95,_reportedFrac,_reportedSize,_std_f1_10,_std_f1_15,_std_f1_20,_std_f1_25,_std_f1_30,_std_f1_35,_std_f1_40,_std_f1_45,_std_f1_5,_std_f1_50,_std_f1_55,_std_f1_60,_std_f1_65,_std_f1_70,_std_f1_75,_std_f1_80,_std_f1_85,_std_f1_90,_std_f1_95,_std_iou,_std_prec_10,_std_prec_15,_std_prec_20,_std_prec_25,_std_prec_30,_std_prec_35,_std_prec_40,_std_prec_45,_std_prec_5,_std_prec_50,_std_prec_55,_std_prec_60,_std_prec_65,_std_prec_70,_std_prec_75,_std_prec_80,_std_prec_85,_std_prec_90,_std_prec_95,_std_rec_10,_std_rec_15,_std_rec_20,_std_rec_25,_std_rec_30,_std_rec_35,_std_rec_40,_std_rec_45,_std_rec_5,_std_rec_50,_std_rec_55,_std_rec_60,_std_rec_65,_std_rec_70,_std_rec_75,_std_rec_80,_std_rec_85,_std_rec_90,_std_rec_95,_truthFrac,_truthSize,_unionSz,time
0,0.915051201134,tidigits_grouped_mfccs,5,123,,0.0,0.0,0.125,0.0625,False,2,True,False,True,False,False,False,figs/official/tidigits/ff,3,3,0.957428994654,0.956913763122,0.956269723707,0.955239260643,0.954079989695,0.949314098023,0.944161782701,0.932826688993,0.957686610421,0.915051201134,0.877439299285,0.806337347846,0.711921169576,0.584272557481,0.428801442648,0.288916081664,0.16088104592,0.0674953307142,0.0159721774973,405969.0,0.66055793747,7433,7429,7424,7416,7407,7370,7330,7242,7435,7104,6812,6260,5527,4536,3329,2243,1249,524,124,7436,8091,8091,8091,8091,8091,8091,8091,8091,8091,8091,8091,8091,8091,8091,8091,8091,8091,8091,8091,0.999596557289,0.999058633674,0.998386229155,0.997310381926,0.996100053792,0.991124260355,0.985745024207,0.97391070468,0.999865519096,0.955352339968,0.916083916084,0.841850457235,0.743275954814,0.610005379236,0.447686928456,0.301640667025,0.167966648736,0.0704679935449,0.0166756320602,0.918675071067,0.918180694599,0.917562724014,0.916573971079,0.915461624027,0.910888641701,0.905944877024,0.895068594735,0.9189222593,0.8780126066,0.841923124459,0.773699171919,0.683104684217,0.560622914349,0.411444815227,0.277221604252,0.154369052033,0.0647633172661,0.0153256704981,0.911634330369,445320.0,0.0919483221676,0.0940810579496,0.0958153743104,0.100275804271,0.106163338416,0.119553544178,0.128015482082,0.143747299896,0.0915343592305,0.162721293492,0.189499869332,0.230193664126,0.250836347882,0.262429909228,0.247882437161,0.223470833779,0.172470223719,0.11710655052,0.0553542603639,0.133424433353,0.0108309240931,0.0221058545377,0.0282968578816,0.0418887200555,0.0557283877911,0.0798769305946,0.0922481470396,0.114338680929,0.00416666585185,0.138776078334,0.172569793347,0.221409821022,0.24768775216,0.262919438397,0.253178845589,0.229990035611,0.178419056044,0.121398563153,0.0574003327543,0.146744753913,0.147950394015,0.148950527517,0.151588564533,0.155167392009,0.163378754668,0.169043697261,0.179887521607,0.146538268857,0.193773016777,0.213730966156,0.245570987973,0.260045716598,0.266674037762,0.247484176289,0.221091126875,0.169607766406,0.114782777688,0.0541706753715,0.705745835608,575234.0,614585.0,5247.328776
